prepro,encoding
women protesting against kabir singh were the same ones who praised veere di wedding because of its toxic pseudo feminist attitude being so called independe in life and treating your man as a dog after your marriage pseudo feminists are hypocrites feminsimsucks www youtube com results search query feminsimsucks,2
such videos circulating are super necessary pros of iernet,0
heroin is pregna pregnancy is good news as we always refer yar good news hai main baap banne wala hun our youngsters gi up and in depression they get in to drugs destroying their life while at the other end a good news is waiting this positi message this film gis to our youth,0
yes finally found a ry good review for kabir singh i wa this video to get million views,0
s this is what happen if a is not corolled man this nation is going in path of falling in pit of shit the young man lifes are in risk because of a beware before getting married marry good women not devil because devil will able to change face anything anywhere,1
shame on you no doubt india is still deloping this coury is going to the dogs s ki thinking hai tumhari band kr de videos bnana you are circulating suppressi ideology literally go and read and educate yourself,2
me laughing like your profile pic,0
after so many days i see this chutyia face wow yar u are remain same chutiya as much as you were before get well soon,1
shubhra gupta of the indian expressgiving the film one and a half stars out of fi opined kabir singh protagonist is all flourish mostly surface you see him going through the motions but you ner really feel for him and that right there is the problem not enough pay off for three hours of pain raja sen of hindustan times agreeing with gupta ga one and a half stars out of fi and felt that it was the most misogynistic indian film that had come in a long time he praised the cinematography of sahana krishnan ravichandran but criticised the other aspects of the film he said kabir singhactually applauds its pathetic protagonist and ends up an obnoxious celebration of toxic masculinity kunal guha of mumbai mirror rated the film two and a half stars out of fi feeling that trimming the script by forty minutes would ha helped arnab banerjee of deccan chroniclerated the film stars out of writing besides it s misogyny that gis its hero the right to make decisions on behalf of his girlfriend and en kiss her as and when he pleases there is yet another major problem with the film shahid kapoor in sab faltu logo ki review karne wali baate kaalpanik hai inka kisi bhi achhi movie ke review se koi sambhadh nahi hai agar hai to o matra ek sanyog mana jayega kaise kaise chu log bhare pade hai apne desh me bc in logoo ko porn movies achhi lagati hai and simple love story wali movies faltu lagti hai gand jalti achhi script dekhkar in logo ki dhyan rakho jis bhi movie ko ye log ghatiya rating dete hai wah movie kafi achhi sahit hoti hai and tuze review kharach genuine asatat tuzya mule mi arjun reddy regional language madhe bbaghitala with english subtitles mala kharach khup khuo awadala thanks for that,0
i see all girls in sucharita tyagi s video and all guys gathered here honestly can we stop with this morality act it s true that if kabir singh was a girl this film wouldn t ha worked we need to accept both sides of the coin and i m pretty sure that if this was a girl s story the girls would be defending and ladko ki jalti buri wali anyway i t morally judge and you are absolutely right in your review it s a good film with raw and well shaped characters and i appreciate their effort,0
bhai artical dekho one of the great movie in,0
sir i truly hated this movie because i really face in real life and face and bear all the consequences,1
gb memory to gb accting,0
please can you gi detailed critical review of badlapur,0
i support it and thanks subprime court,0
we need mens in the army not gay,0
you are right bro,0
u r r dada,0
sain how come it s right to see things with someone s else s perspecti and when u open your own eyes and see things your way the people ha a problem with it,0
u r right bro,0
sb pagal sexual tharki log hain gay lesbians dats pure lust not lo i wonder if mother nd father needs any law to show their lo my brother my father los me widout any law imposed by sme gay cji deepak mishra u do need to be gay or lesbian to lo sme u only trying to satisfy ur fuckin sexual realtion by hiding behind sme lgbt laws,1
not funny at all bro you should stop uploading videos i hate your fooking face dicck face,2
thouta iam also support south india in sabrimala case and iam not with supreme court decision bt if i respect any culture then they must respect my culture and feeling too you know i lv south indian music and film more than bollywood because they represe real culture,0
yess i agree with uuu,0
she must ha a pakistani father,0
the way you say chutiya bc,2
lot ke aja bewafa yes sure,0
what nonsense the illiterate people ha ethics the ones who are brainwashed with all the shit going arround in the world might be the ones who are physopaths but none with some sense like violence agains any kind so stop assuming bulshit,1
right bro you are absolutely right,0
hello pratik you ha said in multiple videos about the importance of having an opinion and the right to express that now an opinion depends on differe thoughts situations beliefs background relationships experiences etc on a ry personal lel difference on ery aspect of life is the beautiful essence of the ry existence of human being i personally agree with many of your thoughts but at the same time do agree with some opinions my question is why is it so importa to put a tag or lebelize the ones who ha differe thoughts or do agree with yours poi of view why does erybody who do share the opinions as yours ha to be a feminazi liberal etc do you think we should be respectful and polite to viewers more so because we are all educated and well read people in a public domain aggression is good when applied clerly and certainly not in unidimensional rage where is the pratik who used to review the apu trilogy with lo care and utmost sincere humility,1
this film is only about couple who passionate about lo t know what has happened to society,0
lo is pure bro kabir beautifully tells us that,0
wow u explained it ry clearly,0
i found myself to be a gay,0
i m a lesbian too nice video,0
oh man day by day you are becoming more popular among fake feminist and liberals k dislikes is the proof take care bhai,0
how long are we going to tolerate this pest,0
feminist and liberals means,0
kk no problem because the population is aldready crore if this coury can reduce it further by lgbt a little bit without trouble what is the problem,1
then her name is not original,0
mishra bhai unke kitne bhi lors ho jaye india me they will finally say india is an iolera coury,0
i wish my boyfriend could take this step and keep me in first priority,0
i was so much expecting this video and was waiting gor this from a really long time,0
any lesbian here for me yea am a man i think lesbian means rgin girls,0
plz bro do blame bollywood for it the main culprit is that director sandeep vanga who also made arjun reddy and remade it in hindi he totally destroyed the lis of youth,0
i badly agree with you,1
she ner had a good pares the got divorced when she was under years of age this will tell what sort of lady was she the foxy face she is third rate stupid educated illiterate lady,2
bro make a video on tik tok,0
respect for you man subscribed,0
thanks i was waiting for this video from a long time,0
i lo you so much bro,0
ery pla tree animal en bricks ha an ideification where did it come from how did it get here what s it s name they ha all been embraced ha coributed to the advanceme of the coury we human beings cannot walk around like a lafanga no name origin etc the world is moving fast if india is not ready to be part of the earth chaos will ensue the govt is doing what they were elected to do make every resident revelant how can they do this if they dont know who the f you are dont make the future generations null void,0
sir what about anime,0
i was eagerly waiting for mensutras review on this shitty kabir movie i ha watched it yet but before that i wa to know your opinion now i feel i sad my time by not watching this senseless movie,0
meena bible is the only word of god in this world that changes lis bible has built the most deloped couries of the west and has coributed to the progress in science and technology without bible there would be no scieific delopme and progress geeta has coributed to the misery and hopelessness that india shoes following geeta india has become a poor and non producti society if india accepts the true god yahweh jesus of the bible india will be deloped and prosperous i mean all of them not only few rich people but whole society will change because only jesus is the way to god the father and he is way to hean and only jesus gi salvation and eternal life,0
at that time of its releasing date i decided to watch a icle and truly it is much times better than kabir singh en many of my friends critised me for that i do know what feelings are what lo is i will repeat again many of us t ha the gut to watch and accept the truth showed in a icle and for sure kabir singh is a garbage because it destroyed true meaning of love awesome video shwetabh sir,0
you said exactly what i waed to say in fact usually i t watch lo stories but i came across a review by a feminazi who bashed the movie i immediately decided ab toh zaroor dekhunga,0
you re right shwetabh ayushman is great future of bollywood,0
real lo commitme r u serious first time seeing a girl and declaring woh meri bandi hain and glorifying it clap to you,2
your tshirt is awesome bro,0
and what about random senior coming to class and changing seating were in reality u need special supreme court order then only studes will b like ok i will sit there,0
your opinion exactly matches with my opinion when i ha seen arjun reddy original rsion of kabir singh it s the dumbest film lack of heroism,1
hat s off to you bro absolutely right,0
this channel gis me hope,0
feminist is on trending list this is reply to her u nailed it sir,1
totally wrong story i doesn t happens he shouldn t killed his wife he has to tell his wife erything about him rather than to do this crime i think a real gay couples ner do this it this it was just imagine story that doesn t exist nd can t happens in real life so life so i t like this movie that s why l m disliking this movie,1
arnab is deception making,0
gornme should immediately put ar behind bars for giving such illegal suggestions kasturi shankar seems to be an actor without brains plz do not call her again ry stupid commes from her,0
most honest review of a movie i ha er seen,0
ok ok but why so many abusi words,0
hello my self sumit from india from kola i just wanna say you are most beautiful porimam bangladesh is most beautiful coury and having a lots of loly people so porimam you are looking ry nice i am your fan sumit,0
l g b t is not gud for anyone because the meke a ry bad desses wich harmful for non lgbt its too dangerous for comen people,1
this review is on,0
i mean whoer announced ar as iellect,0
i do agree with u,0
enough in the name of freedom of expression such misusers must be brought to books,0
kracken we would lo to know your opinion about veere di wedding how many girls became like those from the movie,1
she looks like a fox from a drought affected area she is bitch not brought up by a good pares,1
feminists are doing nothing but promoting the movie further n we know the movie is amazing,0
feminism should conrt to islam,2
sir you are a great sir i ha a request please watch geetha govindam telgu movie and gi your opinion please sir,0
bhai bahut sahi kaha aapne liberals and feminists ha become clowns of the world they ha problem with erything i m a big fan of you and your honesty,1
all theatres screening kabir singh should display a warning dogs and feminists not allowed,2
if movies are like our real life why making movies then no eertaineme unique probl me is just we ha to learn that this is not reality and we ha to stop being madarchod,1
thakuryou are just turning a blind eye on the real issue feminism now does mean equal rights now it s just a way to spread hate check any rece e and while we are at it liberalism too has become just a word but what these liberals are doing is trying to break india,1
some things are true but i feel he is exaggerating har kisi ki personality ek nhi hoti some people are impulsi,0
trailer hi jhand tha bollywood is garbage except movies,1
lo the way that boy was crying haha,0
keep away from that mad auy,0
willing to respect or accept behavior or opinions differe from one s own open to new ideas of course this is the worst thing pratik we should be not respect others see other s view or open to more ideas,0
beginning was marked with veere di wedding lust stories and four more shots,0
i am sorry to say some people not necessarily bad people get energized by opportunities for anarchy burning the place down is not the way to build a bright new society,0
no one is more honest than this person he is saving a generation hit a like if you love and respect him,0
arundhati roy should be behind bars,0
best line of this video is www youtube com watch v n zmfqmzos t m s to www youtube com watch v n zmfqmzos t m s,0
the movie could ha been better if typical indian romaic masala didn t en invold,0
what about arjun reddy,0
great work hatss of to u sir big fan of yours,0
if she is not a reside of india why is a foreigner not charged with a crime for inciting lawlessness,0
suru suru but only your dreams people from kerala speaks truth they just t bother and scared of any political shits,0
i totally agree bro,0
you re always right but there always been a positi aspect for this movie and that is the performance especially by shahid kapoor people s are loving to see the character of and how shahid played it what i wa to say is shahid nailed it as a character,0
s you are mixing things sanju was a biography and the director had to show sanjay duty s life so ppl ha truly criticised sanjay dutt for doing wot er he has e in lyf but this one is a fictional movie here director had the scope to show wot er he waed to show working with mass media is a great responsibility director s should be more careful about that are regarding hypocrisy we should learn to respect ery kind of opinion judging people s opinion and tagging them with names are unnecessary this channel specifically is to review movies and we all come here for that do you really think this kind of dio was necessary or shall we take it as a paid publicity stu,1
leonardo dicaprio purchase his on screen wife in wolf of wallstreet feminists omg leo is so handsome he desers oscar for this shahid kapoor plays an iense role of singh feminists this is misogyny patriarchy male dominance chauvinist supremacist l l,1
rajdeep such a shame right to free speech comes with reasonable restrictions read art,2
politics media religion nuclear weapons destruction,1
your videos are blessings,0
joker movie review please,0
i lo you girls awesome video i am girl,0
sabse best review thanks prateek bhai,0
happy to see that without insulting lgbtq how u made comedy out of it keep it up guys,0
this many is really funny and most serious joker on tv,0
it s pathetic that a person who cares about this coury and its citizens can t en voice her opinions all thanks to modi bhakts like arnab,0
to syria or afghanistan,0
i think we should first gather the ierested people homosexuals make a group of and train them for year so that we can ha correct knowledge of there physical and meal power and if majority of them achie success in this process then we can gi green signal to them to join forces,0
she is faastic taleed singer god bless her for her bright future,0
we t expect better than this from the people who watch bhai films,1
now a days you talk more about feminist and liberals rather than taking about the movie,1
left my pares relatis all still i m afraid please sa me she slaps me abuse me so shameful,0
the fact is kabir singh or arjun reddy is the biggest threat for the life of our youngsters i advice to all non sensical youths don t waste your valuable time for this types of rubbish junk plzzzz we should boycott bollywood if anyone agree than thoko like,0
i keep stay away from such movies www youtube com watch v n zmfqmzos t m s best,1
really liked the way u talk,0
bhai achha hua un randwo ne arjun reddy pe review nhi diya wrna sandeep wanga sir apne masterpiece pe in liberals ka reaction dekh arjun reddy se jyada pina shuru kr dete,1
heros at its highest peak,0
bhai mujhe ye liberals and feminist kahi nazar nhi aate ye h kon can anyone explain,0
kill them almighty push,0
youtu be yndb uasu,0
hii pratik ji i really liked your video and i too agree to your perspecti i watched the movie today and i t feel that it s anyway hurting the so called feminist ego instead the eire movie is all about acknowledging the character kabir s issues faults mistakes failures and his unconditional lo for preeti the culmination of the movie speaks for itself wherein a changed kabir fully in realisation of his blunders finally meets his lo of his life preeti who is not the victim but the final and true saviour of kabir i really t support the so called feminism which is now seen horing in the air instead i support true feminism equality for both the sexes male as well as female without any kind of discrimination on any ground also negati values are negati for eryone irrespecti of men and women,0
this roy lady should not be allowed to eer india ban her she is dirt messing with true indians jaihind,1
unirsity topper all india topper world topper unirse topper,0
why not arrest them i know that census was e incorrectly during upa that is why they are in so panicked now,0
www youtube com watch v j j sssp yq t m s what a sarcastic explanation,0
you r so amazing guys lo u,0
supporters of pak n chaina,0
kabir singh mc film,2
great i was waing u to make video on this shahid acting was good but movie can provoked many teenagers that is good,0
cmon man accept what is right,0
indians are obsessed with movies,1
do u comme the same in ery movie which shows toxic feminity or at that time u think that yaar ye toh sirf movie hai,0
music is soooo funny,0
good review brother you ha understood and analyzed the emotions correctly dumb people need some brain and heart to understand this movie good wishes and huge respect from telangana,2
can i talk to u once,0
biggest chutyea on youtube,1
ranu u r randy,2
arundhati roy who is she is she a prostitute,0
hot youtu be ravh lpim,0
lmao bhai world doesn t revol around these bunch of fools the best thing we could do is ignore and progress all they wa is atteion if we t gi that they ll cry let s promote and practice our culture sanathana dharmam full on we ll progress you know what watch the some of the best telugu films which is filled with our culture and few movies are old but make reviews on this people will watch and admire it and i m sure you ll enjoy it shankara baranam sagara sangamam godavari khaleja swathi mutyam,1
it s a passionate lo story,0
right bro from dubai,0
i see ery time four shots more and veer de wedding for jerking off only but for pure emotions and real lo i see these movie thats the truth,0
lol gaav walo jaisi shakal walo se puchoge what can you expect they can t see beyond their black penises,1
is arundhati in league with the wahabi groups trying to dismember india,1
eryday who the hell are you it,2
this movie has gin a damn tight slap on fake feminist a k a liberals metaphorically relating to sucharita,2
yrrrr saurabh let the sardesai speak don t disturb him,0
bhai i hv seen arjun reddy owsm movie and,0
i am not a liberal and certainly not a feminist but still i did like this movie,0
i thought that only i was saying it is orrated,0
i think feminists are lesbians,2
who is this lady kasturi why is she here,0
you lost assembly election in last one year,0
arman do you know what s a debate,0
i did not find anything bad or objectionable original movie arjun reddy is a ry beautiful film meaning of actual lo lo is one of the pure and the strongest thing in the world,0
judgemeal hai kya is differe one u ll like it,0
yess i liked the performance of only shahid but hated hated hated this shitty movie i hate it more after watching it s director s ierview with film companion he s crazzzy and himself a kabir minded,1
after few years rape will also become positi activity,0
u r giving wrong message about gays,0
bollywood is immature ironicly its distructing us,1
bad message and a bad film,1
k feminist disliked the video,0
why isn t it grown ups can ha consensual sex en li together if they wa,0
stop fucking to gi knowledge on erything on television debaters out there erybody new india knows how to handle such person now just wait and watch,0
joker review lo from pakistan,0
you should research on what is feminism and feminazi rather than spreading your illogical views,1
lod it and subscribed successfully,0
some lines were funny but true,0
superb pratik sir nice for this review,0
best review my friend absolutly right it is the biggest problem in these days,0
a roy must be funded ry heavily that why she has time to spread hate in this beautiful coury india,0
i m following you from past years,0
more subscriber does not mean big brain,1
make it short yar t need ur discussion and philosophy explained,0
to be honest your thinking is your own opinion it does not mean it is fact reality though i respect your opinion i think u shuld also learn to respect other opinions as well,1
ap ki t shirt by the way good review,0
i am also too,0
what s en more disgusting is that not indian woman has the courage to post a comme against this probably they fear the backlash what a shame on society fuck off you bitches,2
shwetabh is the new vana vaun vaun vana vaun vaun,0
ayushman khurana is the only hope for bollywood,0
very late review but ieresting and you re right,0
fuck you my fal and your face fuck youtube girld,2
no talk for g d p no talk for jobs,0
i am someone who is for equality i hated four more shots t know much about campaigns run my feminists i am so disappoime in you if you t see what is wrong with the movie you ner will because of people like you india will stay divided and girls with coinue to feel unsafe absolutely pathetic,2
not a movie review,0
gogoi is there any problem,0
but the director was south indian bro not bollywood this guy also made arjun reddy and then remade it in hindi as kabir singh this guy should be thrown out of film industry,0
it s correct way to serious or literally this movie is meaningless,1
so funny great job,0
who is this person kapil why u call him in this debate he t know anything plz tells him do gi his rubbish lectures,0
wow loly explanation of the movie what a slap on the face of these fucking blind feminists hats off to u dude,2
kapil you do that in america you will go to deteion camp if you are lucky you might end up in gitmo,0
yes u r ryt but dis is india n will remain like dis,0
arjun reddy aka is a master piece,0
eagerly waiting for your opinion finally,0
if she was a beggar how can she know english and her attitude o my god its too much,0
next sahid kapoor another telugu remake vijay devrakonda movies dear comrade,0
all it takes is one malayali woman to bring down the eire nation,1
please call me i m waiting okay,0
ranu mondal my foot,2
shwetabh is a ry genuine guy he makes a video analysis of a movie which has stopped trending this shows shwetabh doesn t care about views he only cares about the generation he is trying to make a revolution please be like shwetabh,0
wow nyc review well explained,0
who cares activists don t gi them too much emphasis on them,1
nupur en though ur poi is right ur so bloody irritating shut up listen and then speak,2
gays are not villains,0
mulshi pattern review pls,0
did rajdeesp know that nrp was already discussed debated and passed in parliame house he says he not like word urban naxal did he er condemn chowkidar chor of rahul gandhi,1
you share my feelings bro,0
sharma i jst said tht my poi wass tht shewtabh sir did meion shahid or his acting he was jst talking about tht character which the writers created,0
very nice review sir,0
am feeling bad for this boy,0
after watching this movie i started smoking,0
who the fuck are you to judge let the peolple should be who make it a blockbuster in both rsions telugu and hindi,2
u r ryt bro,0
i am waiting for this video,0
two wrongs do make a right just because no one criticised the other films doesn t mean we support this idiotic piece of fiction does the woman in the film ha no self respect why can they not show she ditches him in the end and he repes his actions jithe chukta tithe chukla it has no feminism angle,2
people are buying bullets,0
his father brings him in and then sends him on a friggin vacation if it ended with him not having his license and having to survi without help from his dad it would be an actual consequence,0
the complete message social relationship for young generation movie nice trying,0
sir you are amazing,0
probably the most wrong video on youtube er seriously what kind of iuition or message is cascaded by this get this video down,1
i was expecting this from u i ha seen this movie but i was waiting for ur views,0
why does bjp bhakts thing that arnab is always right,0
mashallah islam dermo it,0
if a case was false then i would say to the husband well e by killing the bitch s family rightly and justly e the bitch was to be butchered io pieces,2
the girl s attitudes and conrsations are ry beautiful,0
actual review of the movie starts at www youtube com watch v n zmfqmzos t m s,0
totally agree with you brother you understand movie so well,0
rudra calling her kutti is insult to bitches arundhati is far wretched,0
she is iellectual damn she should be in jail,0
i agree with you sir,0
please make a complete raw analysis on the movie joker,0
i like your talking ranu mondaler ashob kotha gulo bolar thik hoi ni,0
hello partik just watched spider man far away from home i really didn t enjoyed it s not up to that mark it s released in new york city so just feel like to gi you review rest eryone has der own taste i didn t like it waste of time,0
hi guys need ur support i make youtube videos i need ur help pls watch share and subscribe youtu be ihw y soli,0
studying am to pm daily not taken a day off since moh getting closer to my goal day by day,0
ar should be tried under sedation case,0
first start addressing this church bit h as sussanah which is her real name instead of using apeshit names like arundhati roy she is a christian same like usage of d raja for daniel raja of cpi presstitute media helps them in coring their real identity,2
kapil needs to study and not be an ignora fool,0
arnab do some debate good for people,0
viswambharan ieional meaning of this comme was is a surgeon doctor and he does strange things,0
bhai article best movie of year,0
please do review on joker which is based on evil of society,0
best reply to feminists liberals www youtube com results search query is a best movie,0
third gender also act properly as compare to this type of addicted frustrated people,0
pratik bhai took these fake feminists and fiberals to cleaners ek dum dho dala this is not politics but facts and your observation spot on,2
that s true sir hats of to u,0
what a dedication for making review,0
lol yeah you then ha no idea what a surgeon is,0
gay boy add me,0
joker was a great film i m pretty sure shwetabh will gi great review,0
i m a feminist i hate pakistan based terrorists n separatists but i t like many superstitious rituals like karwa chauth n mangal sutra i liked movie singh i support army i hate male narrow mindedness all feminists r not same like all male r not rapist,2
ki ato ranu mondol ranu mondol disgusting,2
why do you think west gis nobel prize it is for people who side with them and fulfill their agenda,1
gohel akshay is in india only for managing his business the mome his acting carreer flops he ll take all his money to canada and wo return back unless to attend es and will send his kids to earn in india too and then return back to canada with money he has earned here,0
similarly liberals also should stop bashing erything else it s a mutual coexistence and to be true liberals are hypocrites we saw liberals sile during sanju movie release now with kabir singh they ha problems so really can t trust their moti,1
movie revols around hero only because name of movie is and not preety sikka,0
sarma i don t like lgbtq and i don t suppo them this is my view my speech i live in a democracy so i want to make these people to leave the country bloody idiots,2
preeti was a dumbfuck,2
all shits what kabir do is on behalf of it s perfection in his skill so do whater you wa but first of all create a strong base on which you can fall this is also said by s sir,0
salute to this man,0
i think ur comme is also going to be on nsa natonal security act portal best of luck,0
the undercor rock stars excelle work,0
who are these people who dislike en before watching,1
kabir singh movie is just for eertainme t connect to this story to ur life becoz onscreen and offscreen mai bhut difference hai,0
perfect perfect perfect answer for those m fucker,2
one of the best video of your channel,0
the in laws of the bride got paid for their misdeeds in hindi we call it l,0
that is so so so true sir,0
pratik sir at his best savage www youtube com results search query savage,0
i didn t hate this movie but i can understand why people are so much up in arms against this movie the problem starts when people who watched this movie starts to replicate behaviour of kabir singh in their lis and then pose threat to other people around them that s where the core problem stems from does someone agree,0
all dislikes are coming from that type of faminism and liberal chutiya persons,2
these people wa our coury be destroyed they only wa violence and destruction in the coury,0
she is best magi right now,2
i respect homosexuals but homosexuals tend to catch hiv infection millitary personal do ate blood and also ha to ate blood during emergency or war situation when other person is injured also there is lots of blood shed in war which makes infection to being spread conclusion no and if recruited there should be complete testing and preion of infection this includes monitoring the sexual activities of personal most probably impossible thus instead we can inst more in straight personnel with no infections note this is my view again nooffence www youtube com results search query nooffence,0
i was eagerly waiting for a review of kabir singh like this the true fact nobody is talking about ery fucking reviewer and critique are praising the movie which was really weird for me i think they are all sold out they just t wa hate since all the viewers are chutiya and they are going ham on any video who gi negati review on movie but you are honest,0
l like it ba ba ranu bi,0
nice video vary good dada,0
yes sahi bola gay in right,0
i hate too this movie,1
and who the fuck you are,2
i watched kabir singh yesterday best performance by shahid kapoor superhit www youtube com results search query superhit,0
most non sense review wrong conception from movie and you really surprising coz i liked it other review videos,1
dislikes seems three the those wis who ha filed false case,1
she is well known pro,0
bro you ha great wisdom,0
who would listen to u see the comme section filled with comme in his support india is worst place for women is prod by men in comme section it ry dangerous as well as depressing india is slowly and steady moving towards dark age,2
honest perfect review sir best answer to film companion,0
he los turly so he kissed her infro of family members in her home what a respectable man to lo a women he accepted his ban coz he knew if he will not so the drinking habbit will coinue so it was a cler desion in end she slapped so right reason lefting her in someone else arms for night pleasure he could not get any information how she is where is she one of the looser act it was she can t talk her family for own marriage again here kabir is moron didn t send their family to cony if his family not agreed with this relationship so they both lea their home got court marriage simple pethetic shit film,2
i m extremly feeling bad after watching this yestrday i commeed on kabir a weird heroism but now i realised i was wrong seriously four more shots web series erey di wedding bs an eye opener,0
this film about gay people is rubbish how could you come up with a horrific video like this shame on you,1
youtu be seovutupra pratik my humble request please please listen this i know you understand gujarati ry well you will definitely lo it,0
but the video has a good meaning and hillerious took,0
funny how it just happens in north india especially hindi speaking states destroying hindu culture is fashion salman khan can run or people and kill animals no one will say anything so funny north india,1
very true and best analysis coring all things great work bhai,0
subscried u said erything thing right but bottom line is that these indians mind set ner changes,0
this movie tells us that if fall in lo with someone and she is not with you than need to do is drink and drink again and again that s all,1
stop it u bootlicker of bjp bhainchod aur kitna chaaatogey tum log bjp ki arnab goswami is the most dirtiest blot of india bhainchod shouting like a mad dog with four other dogs in ur show doesn t make u patriot loudey u r just a pimp cum anchor u coward if u ha guts then go out n take the ierview of the studes who r protesting inviting four to fi bhakts ery night n vomits ur shits from ur mouth doesn t make u journalist,2
www youtube com watch v n zmfqmzos t m s savage lel,0
absolutely correct feminism should mean equal rights for both men and women,0
i was cried at the end of the movie weeped like a child,0
why isn t she arrested she must be put behind bars prosecuted for sedition punished as per law,0
wht will u debate pathare,0
pratik bhai u nailed it best video of your channel,0
wow finally a sane voice amongst the dimwitted imbeciles in the comme section bravo,0
kashmir was independe before partition and it remained independe till now please indians read the coract of kashmir with india india was only allowed things defense currency,0
i m a feminist and i lo arjun reddy and kabir singh people who think otherwise ha missed the whole poi,0
rajdeep true journalist not like ravish kumar or arnab goswami both are same first one leftists other one is rightist but only rajdeep t take side he is true journalist,0
reason to watch hollywood,0
don t call her prostitute because prostitute just sell their bodies for their survival but they t sells their morals but arundhati roy sells her morilaty and who knows she might sell her body and raul khan might be the result,2
feminism and rd wa feminism are two completely differe things rd wa feminism is all about attacking men and misandry and of course toxic masculinity exists no one can deny that rd wa feminism is basically toxic feminism they re the two sides of one coin,0
i agree with you this is the first video of your s that i am watching and i completely agree with the hypocrisy of the ultra left liberal feminist feminazis,0
ye buddi kunhei yar arundathi billy ya kungfu kutta i can t understand yar,0
there should me a law to punish the people who keep false cases so that this type of incides couldn t happen,0
this ai nation lady is misguiding the peoples and telling lies arrest this type of activites,0
that s why i watch your ery reviews,0
bhagat these gays and lesbos are basically opposing the laws of nature,0
this movie is just a waste of time this movie is only movie for immature people who t distinguished between lo and lust,1
kabirtard dislike the video,0
yeah you re right i agree with you,0
i ha not watched this movie yet but watching this video only for shwetabh edit i t watch indian movies,0
fuck those feminism and liberals film no hai,2
well i ha found something in india lesbian girls are soooo beautiful in this coury do you agree,0
saw the eire review and she is gandu feminist,2
those are not said with the ieion of disrespecting women if you cannot see that maybe you re blinded by the ideas of feminazis,0
we can understand people like her have their own stumoc to fill and need something to do for their livelihood but better they search for other decent business for their livelihood,0
god please gi him past life,0
ranga billa pares of leftists and lutians,1
you changed your channel name,0
i hate bollywood movies,1
it s been years that i we to cinema hall because all the nonsense garbage is in film industry,0
she is funded by foreign agencies incl china and pak don t belie a word she says she is foreign citizen,0
she tells her name as randi gandwa as her father jugaad as mother,0
acting direction music back ground ch screenplay ch sanga na,0
where is the review of singh,0
akshay kumar pe video banao that how he s making fool of public by making patriotic movies,2
dude atleast trim properly,0
illiterate feku the chaiwala and amit gunda is destroying the democracy of india,0
rx tamil movie u should watch that was a slap on feminism,2
i totally agree with you you nailed it kabir singh should not be celebrated it gis wrong message to the people finally watch someone criticised this film with a swag and you raised ry valid pois supporters of this film will ha no place to hide and no couer argumes left,1
one of the best movie of the year and what a acting by shahid real rockstar for me,0
three words for those liberals who think they can change my mind according to their view i don t care because i t permit anyone to impose their thought on me,1
i know arnab is govt funded but on this poi i agree that arundhati roy not required in india,0
that s the sad truth most people are easily influenced in india,0
that s why i stopped watching film companion movie reviews,1
simple she is funded by people s republic of china for spreading naxalism and maoism she was india s economic growth to minimize by causing chaos so china can easily become superpower after beating usa without having any competition from india ery left liberal around the world knows only india can compete with china economically and militarily which they t wa to see happening,0
dude i watched this movie like last week,0
my previous comme i t think it s right to forcefully insert topics of feminism and liberals in ery video it shakes the moral purpose of the video i e movie review after watching for mins your videos are great you are great jai hind vande mataram,1
pratik we are with u against liberals,0
toooooooooo much respected sir,0
only the good movie in bollywood was baby,0
jadhav ya if dat is the case then the loser aashiques all or india are cool dose unemployed men who drink alcohol and beat thier working wis are also cool quit bullshiting mate m sure dat not en alcohol can cure ur lack of personality,0
jain did you en watch the video the first half of the video he was literally explaining that only,0
a is i p c this code shows how to rob husbands house and destroy the family this is most uncivilised law of india and this comes from america and britain look at the divorce rate,0
its not petrol its crime patrol,0
ye kuch reviewers qui film companion is movie pe tut hi pade hai jaise ye pure bollywood me sabse kharab movie ho wo log bol rahe hai ki preeti ke character ko bahot submissi bataya hai mujhe to nahi laga dekh ke infact she was keeping her pois and stuck to them your analysis of other s opinions is exactly correct great review,1
please dump her bharat know the coury of sita and savitri not this types of xyz,0
can be framed proper right to express right to speech,0
and i thought i m the only person who hate this movie anyone else,0
as you sow so shall you reap innoce husband has been prosecuted against legal terrorism and he had shown the actual meaning of it well e,1
hi dear i am gay boy wa some lesbian friend for genuine friendship and documeary ierview please coact me if any lesbian friend sister wa to gi her ierview,0
it s really good,0
lesbian gay or transgender whter abo all these tags eryone is a human being n all is equal in eyes of god so eryone has the right to li in their own way its all about lo so eryone is equal n free i totally support all of you jus avoid any of the trolls bless you ha a good life,0
yeah right because tigers can sign a legal coract idiot besides decriminalizing gay sex doesn t mean gay marriage is legal yet,1
wter modern feminism is dog shit,0
cheapest message i er seen in youtube,1
because ashiqui was remake of hollywood movie a star is born therefore that movie is realistic,0
lo you sir i am from canada,0
nobody can understand the pain of such husbands,0
much more complex than preeti,0
yes but not possible in real life dear,0
don t watch after minutes spoiler ahead,0
shut your mouth and get lost,2
gornme hi kuch nahi karti bas police aur court ke judges innoce family ko totally barbad kar rahe hain totally blind law in india sa families from prostitutes,2
he and his family was aquitted for lack of evidence in,0
what a cunning and in actual a idiot women who thinks she is iellectual idiot are people clapping at her idiot propaganda,0
in movie he decided kaira as his gf without her concern what a lel of female empowerme,1
proud to be india and tqq supreme court for beautiful judgme and lo for lgbt,0
